,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
120,2021-01-02,81331.7086790748,59466364115759.836,1.1928335225244255,4.910259896388411,13.774271385737647,east midlands
121,2021-01-03,103179.96828402103,73298678021082.72,1.2021373090769594,5.013595390041682,13.86509614199002,east midlands
122,2021-01-04,12610.839028032826,14354247168973.475,1.2114410956294934,4.100743982141904,13.156980420173927,east midlands
123,2021-01-05,12610.839028032826,14354247168973.475,1.2207448821820273,4.100743982141904,13.156980420173927,east midlands
124,2021-01-06,12610.839028032826,14354247168973.475,1.230048668734561,4.100743982141904,13.156980420173927,east midlands
125,2021-01-07,12610.839028032826,14354247168973.475,1.239352455287095,4.100743982141904,13.156980420173927,east midlands
126,2021-01-08,12610.839028032826,14354247168973.475,1.2486562418396288,4.100743982141904,13.156980420173927,east midlands
127,2021-01-09,12610.839028032826,14354247168973.475,1.255044649958888,4.100743982141904,13.156980420173927,east midlands
128,2021-01-10,12610.839028032826,14354247168973.475,1.2614330580781474,4.100743982141904,13.156980420173927,east midlands
129,2021-01-11,15492.75645546057,17634580458607.336,1.2678214661974068,4.190128693866064,13.246365131898084,east midlands
130,2021-01-12,21773.518869510783,24783638177960.266,1.2742098743166663,4.337928622064262,13.394165060096283,east midlands
131,2021-01-13,28054.281283560995,31932695897313.195,1.2805982824359257,4.447999147087534,13.504235585119556,east midlands
132,2021-01-14,20652.544435600452,23507692615680.023,1.286986690555185,4.314973565254735,13.371210003286755,east midlands
133,2021-01-15,13250.807587639913,15082689334046.852,1.2933750986744443,4.122242347719436,13.178478785751457,east midlands
134,2021-01-16,15784.910604504015,17967123983862.76,1.2572023991581465,4.198242126672928,13.254478564704948,east midlands
135,2021-01-17,18319.013621368118,20851558633678.67,1.2210296996418486,4.262902085580215,13.319138523612237,east midlands
136,2021-01-18,116468.87824682154,132570327964034.23,1.1848570001255507,5.066209892646813,14.122446330678834,east midlands
137,2021-01-19,63651.78960354788,72451445830511.66,1.148684300609253,4.803810618579142,13.860047056611164,east midlands
138,2021-01-20,10834.700960274218,12332563696989.057,1.1125116010929552,4.034816929214212,13.091053367246234,east midlands
139,2021-01-21,20540.418427342214,23380065545583.305,1.0763389015766573,4.312609286332091,13.368845724364112,east midlands
140,2021-01-22,30246.135894410207,34427567394177.56,1.0401662020603595,4.480669899090057,13.53690633712208,east midlands
141,2021-01-23,46280.17693029675,39079556136019.85,1.026875273634316,4.665395010601767,13.591949622376008,east midlands
142,2021-01-24,62314.21796618329,43731544877862.15,1.0135843452082725,4.794587149063131,13.640794819674603,east midlands
143,2021-01-25,34965.77995899168,39799687147826.414,1.000293416782229,4.543643220209841,13.599879658241862,east midlands
144,2021-01-26,39217.78459147986,44639517814341.25,0.9870024883561855,4.593483056775148,13.649719494807169,east midlands
145,2021-01-27,43469.78922396804,49479348480856.09,0.973711559930142,4.638187534391676,13.694423972423698,east midlands
146,2021-01-28,23285.188580838734,26504291389536.227,0.9604206315040985,4.367079759523893,13.423316197555915,east midlands
147,2021-01-29,3100.5879377094334,3529234298216.362,0.947129703078055,3.491444053154466,12.547680491186487,east midlands
148,2021-01-30,30713.775326503513,34959856481311.58,0.9267581154159125,4.487333203049841,13.543569641081863,east midlands
149,2021-01-31,58326.96271529759,66390478664406.79,0.9063865277537698,4.765869361817808,13.82210579984983,east midlands
150,2021-02-01,29866.72888943273,33995708584864.355,0.8860149400916273,4.475187659729599,13.53142409776162,east midlands
151,2021-02-02,22870.306724566515,26032053444256.316,0.8656433524294848,4.359271989175766,13.415508427207788,east midlands
152,2021-02-03,15873.8845597003,18068398303648.277,0.8452717647673422,4.200683217643584,13.256919655675604,east midlands
153,2021-02-04,12963.939922603447,14756163132295.623,0.8249001771051996,4.112737009760491,13.168973447792512,east midlands
154,2021-02-05,10053.995285506595,11443927960942.969,0.804528589443057,4.002338677243862,13.058575115275882,east midlands
155,2021-02-06,19823.6604803812,22564218106080.367,0.804528589443057,4.2971838509387865,13.353420288970808,east midlands
156,2021-02-07,29593.325675255808,33684508251217.76,0.804528589443057,4.471193773584196,13.527430211616217,east midlands
157,2021-02-08,123478.85321520436,140549409539876.08,0.804528589443057,5.091592587406904,14.147829025438925,east midlands
158,2021-02-09,96696.74894272602,110064765054461.27,0.804528589443057,4.985411872842367,14.04164831087439,east midlands
159,2021-02-10,69914.64467024767,79580120569046.45,0.804528589443057,4.844568154763167,13.900804592795188,east midlands
