,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
119,2021-01-01,135723.02311295515,552180185309148.75,1.1843859900264062,5.132653524614787,14.742080818157472,west midlands
120,2021-01-02,109376.14957598693,438786424966930.9,1.1937614583577596,5.038922630619023,14.642253183047728,west midlands
121,2021-01-03,83029.2760390187,325392664624712.94,1.2031369266891132,4.919231251175931,14.512407758346022,west midlands
122,2021-01-04,8215.637874941507,32197177035033.27,1.2125123950204666,3.914641288381259,13.50781779555135,west midlands
123,2021-01-05,8215.637874941507,32197177035033.27,1.22188786335182,3.914641288381259,13.50781779555135,west midlands
124,2021-01-06,8215.637874941507,32197177035033.27,1.2312633316831736,3.914641288381259,13.50781779555135,west midlands
125,2021-01-07,8215.637874941507,32197177035033.27,1.240638800014527,3.914641288381259,13.50781779555135,west midlands
126,2021-01-08,8215.637874941507,32197177035033.27,1.2500142683458804,3.914641288381259,13.50781779555135,west midlands
127,2021-01-09,8215.637874941507,32197177035033.27,1.2571561576252768,3.914641288381259,13.50781779555135,west midlands
128,2021-01-10,8215.637874941507,32197177035033.27,1.2642980469046732,3.914641288381259,13.50781779555135,west midlands
129,2021-01-11,33268.2334698309,130378580333738.33,1.2714399361840696,4.522029740614147,14.11520624778424,west midlands
130,2021-01-12,47476.8746651366,186062404640050.22,1.2785818254634658,4.676482122237917,14.269658629408008,west midlands
131,2021-01-13,61685.515860442305,241746228946362.12,1.2857237147428622,4.7901832009807706,14.383359708150863,west midlands
132,2021-01-14,55158.0472042825,216165006025858.88,1.2928656040222586,4.74160888216993,14.334785389340022,west midlands
133,2021-01-15,48630.578548122685,190583783105355.62,1.300007493301655,4.686909436312216,14.280085943482309,west midlands
134,2021-01-16,116457.85756639403,456399650795535.2,1.2642868408058532,5.066168796285046,14.659345303455138,west midlands
135,2021-01-17,184285.13658466536,722215518485714.8,1.2285661883100512,5.265490308851351,14.858666816021444,west midlands
136,2021-01-18,105108.33656982493,411920750635641.8,1.1928455358142493,5.02163716305669,14.614813670226782,west midlands
137,2021-01-19,57383.08175624906,225924456251155.4,1.1571248833184475,4.758783868305131,14.35396324570581,west midlands
