,date,weighted_avg_sars_cov2,gene_copies_per_day,weighted_average_r,log_weighted_avg,log_gc_per_day,region
111,2020-12-24,90647.34036044833,122669065484338.94,1.2972335410731737,4.957355066195166,14.0887350567508,south east
112,2020-12-25,132967.91794937206,183379651935073.2,1.2940274773576514,5.123746868498806,14.263351144078916,south east
113,2020-12-26,175288.49553829577,244090238385807.47,1.2908214136421294,5.243753413594137,14.387550411535386,south east
114,2020-12-27,217609.07312721948,304800824836541.75,1.2876153499266074,5.337676999146257,14.484016137934866,south east
115,2020-12-28,259929.6507161432,365511411287276.0,1.2844092862110854,5.414855823202115,14.56290094020423,south east
116,2020-12-29,127338.65624999996,5778118865999.998,1.2812032224955634,5.104960262629368,12.761786471796322,south east
117,2020-12-30,171207.75473802094,85171327811723.8,1.2779971587800412,5.233523431857828,13.930293417901966,south east
118,2020-12-31,202233.41316867666,154319023670133.78,1.2747910950645192,5.30585291167012,14.188419466994468,south east
119,2021-01-01,233259.07159933235,223466719528543.75,1.2715850313489971,5.367838542746175,14.349212853636532,south east
120,2021-01-02,264284.73002998804,292614415386953.75,1.268378967633475,5.422072070981521,14.466295717444781,south east
121,2021-01-03,295310.38846064376,361762111245363.75,1.265172903917953,5.470278724891853,14.558423079553297,south east
122,2021-01-04,8887.413316435219,10887288529276.535,1.2619668402024309,3.948775377858504,13.036919732519948,south east
123,2021-01-05,8809.201094516719,11040530544431.246,1.2587607764869089,3.944936524078862,13.042989943590884,south east
124,2021-01-06,8730.988872598218,11193772559585.955,1.2555547127713869,3.9410634347240516,13.048976478457769,south east
125,2021-01-07,8730.988872598218,11193772559585.955,1.2523486490558646,3.9410634347240516,13.048976478457769,south east
126,2021-01-08,8730.988872598218,11193772559585.955,1.2491425853403426,3.9410634347240516,13.048976478457769,south east
127,2021-01-09,8809.201094516719,11040530544431.246,1.2280676244584756,3.944936524078862,13.042989943590884,south east
128,2021-01-10,8887.413316435219,10887288529276.535,1.2069926635766086,3.948775377858504,13.036919732519948,south east
129,2021-01-11,75934.69171766362,97353882918975.17,1.1859177026947416,4.880440234121869,13.988353277855587,south east
130,2021-01-12,55025.311670982155,70546513442298.05,1.1648427418128748,4.740562511136415,13.848475554870133,south east
131,2021-01-13,34115.93162430069,43739143965620.914,1.1437677809310078,4.532957235318948,13.640870279052667,south east
132,2021-01-14,24601.42781575508,2745440619669.257,1.1226928200491408,4.390960313384225,12.438612054918876,south east
133,2021-01-15,49171.45318888899,63041434533057.125,1.1016178591672738,4.691713043404861,13.799626087138579,south east
134,2021-01-16,5697.336659749368,141483100738.888,1.0654708462871054,3.7556718829903875,11.150704569230305,south east
135,2021-01-17,48738.359440764296,62832847098971.9,1.0293238334069372,4.6878709065102875,13.798186739030895,south east
136,2021-01-18,71705.89282640425,91932250423537.1,0.9931768205267688,4.855554847673773,13.963467891407491,south east
137,2021-01-19,5396.461298624677,602227812250.3583,0.9570298076466004,3.7321090668123733,11.779760808347024,south east
138,2021-01-20,14453.287561055564,18530182097071.363,0.9208827947664321,4.159966643440802,13.26787968717452,south east
139,2021-01-21,14529.669566500994,18628109469225.574,0.8847357818862638,4.162255737692582,13.2701687814263,south east
140,2021-01-22,14606.051571946424,18726036841379.785,0.8485887690060954,4.164532829741842,13.27244587347556,south east
141,2021-01-23,20045.340908474347,25699607488109.508,0.8417040212943598,4.302013446638437,13.409926490372156,south east
142,2021-01-24,25484.630245002274,32673178134839.234,0.8348192735826244,4.4062783368174046,13.514191380551123,south east
143,2021-01-25,56334.97800979967,72225602413729.33,0.8279345258708889,4.7507781291275135,13.858691172861231,south east
144,2021-01-26,75886.52638877835,97292131410106.39,0.8210497781591535,4.88016467399244,13.988077717726158,south east
145,2021-01-27,95438.07476775702,122358660406483.45,0.814165030447418,4.9797216699102655,14.087634713643984,south east
146,2021-01-28,57464.37138604081,66712738941193.92,0.8072802827356825,4.7593986602327565,13.824208771302088,south east
147,2021-01-29,19490.6680043246,11066817475904.39,0.800395535023947,4.289826723962184,13.044022747222943,south east
148,2021-01-30,21000.60054110484,19963491695662.86,0.7933524855125293,4.322231714160529,13.30023650346121,south east
149,2021-01-31,22510.53307788508,28860165915421.324,0.7863094360011117,4.352385779764742,13.46029882349846,south east
150,2021-02-01,20146.601910667567,25829431571526.223,0.779266386489694,4.3042018050231885,13.412114848756907,south east
151,2021-02-02,22445.150604382445,28776340755585.35,0.7722233369782763,4.351122523813538,13.459035567547255,south east
152,2021-02-03,24743.699298097323,31723249939644.484,0.7651802874668586,4.393464629191592,13.50137767292531,south east
153,2021-02-04,22023.788256344043,28236123105793.367,0.758137237955441,4.342892022961036,13.450805066694754,south east
154,2021-02-05,19303.87721459076,24748996271942.254,0.7510941884440233,4.28564454650976,13.393557590243478,south east
155,2021-02-06,25524.24944721836,31818448989594.586,0.7510941884440233,4.406952980309431,13.50267900586752,south east
156,2021-02-07,31744.621679845965,38887901707246.92,0.7510941884440233,4.501670155687129,13.589814510348573,south east
157,2021-02-08,12189.718034181806,15628118788279.83,0.7510941884440233,4.085993659874722,13.193906703608441,south east
158,2021-02-09,32648.721002216273,41858071587649.36,0.7510941884440233,4.5138661726689895,13.621779216402707,south east
159,2021-02-10,53107.72397025074,68088024387018.88,0.7510941884440233,4.7251576893245835,13.833070733058301,south east
